City_ID,City,Country,Max Temp,Description,Lat,Lng,Hotel Name
650,Rio Pardo De Minas,BR,77.36,scattered clouds,-15.6097,-42.5397,Hotel Oásis Cidade Alta
651,Marinhas,PT,61.27,clear sky,41.5591,-8.783,Hotel Suave Mar
652,Lucea,JM,75.85,light rain,18.451,-78.1736,Grand Palladium Jamaica Resort & Spa
653,Bayonet Point,US,63.12,scattered clouds,28.3267,-82.6834,"Holiday Inn Express & Suites Port Richey, an IHG Hotel"
654,Ciudad Bolivar,VE,86.72,overcast clouds,8.1222,-63.5497,Hotel Edi
655,Taoudenni,ML,85.86,broken clouds,22.6783,-3.9836, 
656,Bingerville,CI,77.94,few clouds,5.3584,-3.8869,Residence Hotel le Jourdain
657,Laguna,US,93.15,clear sky,38.421,-121.4238,"Holiday Inn Express & Suites Elk Grove Central - Hwy 99, an IHG Hotel"
658,Padang,ID,71.65,light rain,-0.9492,100.3543,Mercure Padang
659,Ardakan,IR,63.84,clear sky,32.31,54.0175,Ardakan Hotel
660,El Alto,PE,62.26,overcast clouds,-4.2714,-81.2147,Black Marlin Restaurant & Hospedaje
661,Kankon,IN,78.6,overcast clouds,15.0167,74.0167,Palolem Beach Resort
662,Montepuez,MZ,66.83,clear sky,-13.1256,38.9997,PembaAparthotel
663,Sao Sebastiao,BR,71.22,scattered clouds,-23.76,-45.4097,Hotel Recanto dos Pássaros
664,Le Port,RE,69.76,broken clouds,-20.9373,55.2919,KORBEY D'OR OUEST
665,Rasra,IN,68.74,clear sky,25.85,83.85,Piyush kumar tripathi
666,Elliot,ZA,63.7,scattered clouds,-31.3333,27.85,Rose Garden Dinner Bed and Breakfast
667,Oussouye,SN,80.69,scattered clouds,12.485,-16.5469,Auberge du Routard
668,Conde,BR,74.66,few clouds,-7.2597,-34.9075,Pousada Beija Flor
669,Boende,CD,69.51,overcast clouds,-0.2167,20.8667, 
670,Lugovoy,KZ,42.01,broken clouds,42.9472,72.7644,Ж.Д Вокзал Луговая
671,Lofos,GR,60.82,clear sky,40.2447,22.3797, 
672,Iquique,CL,60.84,few clouds,-20.2208,-70.1431,Backpacker`s Hostel Iquique
673,Kurchum,KZ,39.79,overcast clouds,48.5722,83.6542,"""Kneda"" Hotel"
674,Filingue,NE,86.49,scattered clouds,14.3521,3.3168,Chez Zarkilou Issa
675,Shevchenkove,UA,46.51,overcast clouds,49.6959,37.1735,Hotelʹ Komunalʹnoho Pidpryyemstva Akva
676,Kalangala,UG,71.44,overcast clouds,-0.3089,32.225,Ssese Habitat Resort
677,Mbalmayo,CM,68.32,overcast clouds,3.5167,11.5,Hôtel les Nouveaux Jardins Des Tropiques
678,Vredendal,ZA,60.15,scattered clouds,-31.6683,18.5012,Tharrakamma Guest House
679,Buta,CD,69.69,overcast clouds,2.7858,24.73,Hôtel BOPANDO
680,Kathmandu,NP,57.42,scattered clouds,27.7167,85.3167,Hotel Shanker Kathmandu
681,Derzhavinsk,KZ,43.43,overcast clouds,51.1,66.3167,Ooo.khim Baza
682,Elat,IL,75.04,clear sky,29.5581,34.9482,Club Hotel Eilat
683,Raudeberg,NO,40.96,overcast clouds,61.9875,5.1352,Nordre Silda.
684,Lisakovsk,KZ,41.88,light rain,52.5369,62.4936,Gostinitsa Lisakovsk
685,Sumkino,RU,40.24,overcast clouds,58.1108,68.3244, 
686,Paamiut,GL,33.01,broken clouds,61.994,-49.6678,Pistut
687,Kinshasa,CD,76.64,broken clouds,-4.3246,15.3215,Star Hotel II
688,Aljezur,PT,66.81,overcast clouds,37.3191,-8.8033,Amazigh Hostel
689,Entre Rios,BR,68.83,few clouds,-11.9419,-38.0844,Pousada Porteira
690,Huanuco,PE,69.22,broken clouds,-9.9329,-76.2415,Hostal Miraflores
691,Constitucion,CL,53.56,few clouds,-35.3333,-72.4167,Hotel Boutique Las Azucenas
692,Svobodnyy,RU,33.17,clear sky,51.4,128.1333,Alekseevskij Hotel
693,Guiratinga,BR,87.06,broken clouds,-16.3494,-53.7583,Hotel Angra do Cerrado - Guiratinga MT
694,Sogne,NO,46.69,scattered clouds,58.0833,7.8167,Åros Feriesenter
695,Eten,PE,64.65,clear sky,-6.9081,-79.8642,Hotel Las Brisas del Puerto
696,Ampanihy,MG,72.37,clear sky,-24.7,44.75,HOTEL SHARRON AMPANIHY OUEST
697,Gudari,IN,71.15,broken clouds,19.35,83.7833,Hotel maa majhigouri
